order_id,account_id,product_type,revenue,cogs,order_date,ship_date,status,tech_id
ORD001281,ACC004,Implant Crown,276.38,92.09,2024-04-18,2024-04-25,Complete,TECH03
ORD001282,ACC008,Veneer,117.51,41.79,2024-04-18,2024-04-25,Complete,TECH03
ORD001283,ACC001,Nightguard,94.52,40.89,2024-04-18,2024-04-23,Complete,TECH03
ORD001284,ACC001,Crown Zirconia,162.79,56.17,2024-04-18,2024-04-28,Complete,TECH02
ORD001285,ACC002,Nightguard,91.94,37.71,2024-04-18,2024-04-22,Complete,TECH05
ORD001286,ACC008,Implant Crown,273.78,99.37,2024-04-18,2024-04-24,Complete,TECH01
ORD001287,ACC001,Full Denture,733.95,279.03,2024-04-18,2024-04-21,Complete,TECH05
ORD001288,ACC014,Bridge 3-Unit,420.73,186.73,2024-04-18,2024-04-28,Complete,TECH06
ORD001289,ACC002,Implant Abutment,191.16,72.66,2024-04-18,2024-04-22,Complete,TECH06
ORD001290,ACC006,Nightguard,103.04,39.9,2024-04-18,2024-04-23,Complete,TECH04
ORD001291,ACC011,Bridge 3-Unit,476.06,155.27,2024-04-18,2024-04-28,Complete,TECH02
ORD001292,ACC012,Implant Abutment,218.24,63.49,2024-04-18,2024-04-22,Complete,TECH03
ORD001293,ACC002,Nightguard,97.95,40.2,2024-04-18,2024-04-29,Complete,TECH04
ORD001294,ACC002,Crown Zirconia,162.14,59.52,2024-04-18,2024-04-23,Complete,TECH01
ORD001295,ACC008,Implant Abutment,203.18,74.26,2024-04-19,2024-04-28,Complete,TECH04
ORD001296,ACC005,Crown Zirconia,165.03,52.15,2024-04-19,2024-04-29,Complete,TECH03
ORD001297,ACC012,Crown PFM,139.95,57.48,2024-04-19,2024-04-27,Complete,TECH03
ORD001298,ACC006,Clear Aligner Set,496.57,197.09,2024-04-19,2024-04-22,Complete,TECH06
ORD001299,ACC001,Implant Abutment,183.29,73.24,2024-04-19,2024-04-26,Complete,TECH06
ORD001300,ACC001,Implant Abutment,193.42,66.54,2024-04-19,2024-04-29,Complete,TECH02
ORD001301,ACC004,Clear Aligner Set,546.37,198.98,2024-04-19,2024-04-30,Complete,TECH06
ORD001302,ACC010,Implant Crown,304.97,97.92,2024-04-19,2024-04-30,Complete,TECH04
ORD001303,ACC005,Full Denture,625.28,307.78,2024-04-19,2024-04-30,Complete,TECH05
ORD001304,ACC002,Nightguard,89.06,35.93,2024-04-19,2024-04-23,Complete,TECH06
ORD001305,ACC002,Clear Aligner Set,562.21,206.66,2024-04-19,2024-04-22,Complete,TECH04
ORD001306,ACC001,Partial Denture,400.61,160.48,2024-04-19,2024-04-26,Complete,TECH06
ORD001307,ACC001,Implant Abutment,215.3,74.1,2024-04-19,2024-04-22,Complete,TECH04
ORD001308,ACC003,Crown Zirconia,170.82,51.74,2024-04-19,2024-04-29,Complete,TECH01
ORD001309,ACC002,Bridge 3-Unit,458.74,180.8,2024-04-19,2024-04-28,Complete,TECH03
ORD001310,ACC015,Partial Denture,399.79,191.42,2024-04-19,2024-04-23,Complete,TECH06
ORD001311,ACC013,Nightguard,88.66,39.98,2024-04-19,2024-04-30,Complete,TECH04
ORD001312,ACC005,Implant Crown,315.98,101.06,2024-04-19,2024-04-29,Complete,TECH06
ORD001313,ACC008,Partial Denture,408.03,188.04,2024-04-19,2024-04-27,Complete,TECH02
ORD001314,ACC002,Crown Zirconia,149.83,58.7,2024-04-22,2024-04-25,Complete,TECH02
ORD001315,ACC002,Crown Zirconia,173.0,56.22,2024-04-22,2024-04-25,Complete,TECH02
ORD001316,ACC008,Partial Denture,398.85,177.83,2024-04-22,2024-04-25,Complete,TECH02
ORD001317,ACC005,Implant Abutment,186.92,76.56,2024-04-22,2024-05-04,Complete,TECH05
ORD001318,ACC009,Full Denture,652.27,327.13,2024-04-22,2024-05-03,Complete,TECH02
ORD001319,ACC004,Implant Abutment,178.47,77.02,2024-04-22,2024-04-27,Complete,TECH06
ORD001320,ACC007,Nightguard,97.27,40.83,2024-04-22,2024-05-01,Complete,TECH05
ORD001321,ACC003,Partial Denture,395.82,169.2,2024-04-22,2024-05-03,Complete,TECH04
ORD001322,ACC002,Implant Crown,277.93,100.11,2024-04-22,2024-04-25,Complete,TECH05
ORD001323,ACC004,Partial Denture,410.53,163.23,2024-04-22,2024-04-28,Complete,TECH03
ORD001324,ACC007,Veneer,133.41,39.53,2024-04-22,2024-04-28,Complete,TECH01
ORD001325,ACC002,Clear Aligner Set,577.9,205.67,2024-04-22,2024-05-04,Complete,TECH06
ORD001326,ACC007,Implant Crown,290.66,103.28,2024-04-22,2024-04-25,Complete,TECH02
ORD001327,ACC012,Crown Zirconia,179.31,59.79,2024-04-22,2024-05-04,Complete,TECH06
ORD001328,ACC002,Implant Crown,295.84,101.44,2024-04-22,2024-05-03,Complete,TECH06
ORD001329,ACC003,Implant Abutment,193.03,76.07,2024-04-22,2024-05-02,Complete,TECH03
ORD001330,ACC012,Full Denture,665.2,275.63,2024-04-22,2024-04-27,Complete,TECH01
ORD001331,ACC002,Clear Aligner Set,574.63,187.89,2024-04-22,2024-04-30,Complete,TECH02
ORD001332,ACC003,Implant Crown,292.08,99.07,2024-04-22,2024-04-29,Complete,TECH04
ORD001333,ACC013,Veneer,121.82,45.17,2024-04-22,2024-04-27,Complete,TECH06
ORD001334,ACC005,Bridge 3-Unit,474.27,172.97,2024-04-22,2024-04-25,Complete,TECH05
ORD001335,ACC001,Crown Zirconia,187.49,58.79,2024-04-22,2024-05-01,Complete,TECH02
ORD001336,ACC010,Implant Crown,261.34,89.2,2024-04-22,2024-05-02,Complete,TECH03
ORD001337,ACC001,Clear Aligner Set,620.5,197.31,2024-04-22,2024-05-03,Remake,TECH05
ORD001338,ACC004,Crown PFM,149.69,57.97,2024-04-22,2024-04-25,Complete,TECH05
ORD001339,ACC010,Partial Denture,435.11,191.15,2024-04-23,2024-04-27,Complete,TECH05
ORD001340,ACC001,Implant Crown,300.66,91.19,2024-04-23,2024-05-02,Complete,TECH01
ORD001341,ACC003,Partial Denture,400.83,167.16,2024-04-23,2024-04-30,Complete,TECH06
ORD001342,ACC010,Crown Zirconia,175.47,61.0,2024-04-23,2024-04-27,Complete,TECH04
ORD001343,ACC003,Nightguard,96.81,38.28,2024-04-23,2024-04-27,Complete,TECH04
ORD001344,ACC010,Full Denture,708.2,325.99,2024-04-23,2024-05-04,Complete,TECH01
ORD001345,ACC002,Clear Aligner Set,560.38,173.42,2024-04-23,2024-04-30,Complete,TECH05
ORD001346,ACC005,Crown PFM,137.0,65.11,2024-04-23,2024-04-29,Remake,TECH05
ORD001347,ACC001,Partial Denture,447.23,169.17,2024-04-23,2024-05-05,Complete,TECH04
ORD001348,ACC007,Nightguard,93.38,39.18,2024-04-23,2024-04-27,Complete,TECH05
ORD001349,ACC008,Full Denture,621.13,299.9,2024-04-23,2024-05-01,Complete,TECH05
ORD001350,ACC009,Clear Aligner Set,549.55,201.77,2024-04-23,2024-04-30,Remake,TECH04
ORD001351,ACC005,Full Denture,706.02,296.08,2024-04-23,2024-05-05,Complete,TECH06
ORD001352,ACC003,Clear Aligner Set,535.61,181.21,2024-04-23,2024-04-30,Complete,TECH02
ORD001353,ACC003,Bridge 3-Unit,455.66,165.08,2024-04-23,2024-04-26,Complete,TECH03
ORD001354,ACC004,Implant Abutment,180.48,64.62,2024-04-24,2024-05-05,Complete,TECH05
ORD001355,ACC005,Crown Zirconia,149.58,55.15,2024-04-24,2024-05-06,Complete,TECH03
ORD001356,ACC011,Crown PFM,141.08,59.37,2024-04-24,2024-05-05,Complete,TECH02
ORD001357,ACC006,Bridge 3-Unit,449.96,159.93,2024-04-24,2024-05-01,Complete,TECH04
ORD001358,ACC001,Bridge 3-Unit,423.64,168.74,2024-04-24,2024-04-28,Complete,TECH03
ORD001359,ACC002,Implant Crown,307.86,95.96,2024-04-24,2024-05-04,Complete,TECH01
ORD001360,ACC001,Crown PFM,164.89,58.68,2024-04-24,2024-05-02,Complete,TECH04
ORD001361,ACC003,Clear Aligner Set,513.72,184.11,2024-04-24,2024-04-30,Complete,TECH04
ORD001362,ACC003,Partial Denture,451.16,168.89,2024-04-24,2024-05-04,Complete,TECH05
ORD001363,ACC009,Full Denture,675.93,323.42,2024-04-24,2024-04-28,Complete,TECH05
ORD001364,ACC002,Nightguard,89.77,39.27,2024-04-24,2024-05-04,Remake,TECH06
ORD001365,ACC002,Implant Abutment,216.02,64.36,2024-04-24,2024-05-03,Complete,TECH06
ORD001366,ACC005,Implant Abutment,187.3,72.84,2024-04-24,2024-05-03,Complete,TECH01
ORD001367,ACC004,Clear Aligner Set,560.89,187.23,2024-04-24,2024-05-03,Complete,TECH05
ORD001368,ACC001,Full Denture,731.28,323.16,2024-04-24,2024-04-28,Complete,TECH01
ORD001369,ACC009,Full Denture,640.28,310.79,2024-04-24,2024-05-03,Complete,TECH03
ORD001370,ACC013,Partial Denture,365.96,161.95,2024-04-24,2024-05-05,Complete,TECH05
ORD001371,ACC006,Clear Aligner Set,525.39,186.19,2024-04-24,2024-05-06,Complete,TECH06
ORD001372,ACC005,Full Denture,781.61,302.73,2024-04-25,2024-04-29,Complete,TECH01
ORD001373,ACC010,Bridge 3-Unit,414.57,166.01,2024-04-25,2024-05-06,Complete,TECH04
ORD001374,ACC003,Crown Zirconia,166.57,59.12,2024-04-25,2024-05-02,Complete,TECH01
ORD001375,ACC010,Crown Zirconia,149.43,55.02,2024-04-25,2024-04-30,Complete,TECH06
ORD001376,ACC002,Bridge 3-Unit,435.95,165.58,2024-04-25,2024-05-05,Complete,TECH02
ORD001377,ACC009,Bridge 3-Unit,397.57,177.01,2024-04-25,2024-05-07,Complete,TECH02
ORD001378,ACC004,Partial Denture,393.9,183.77,2024-04-25,2024-04-29,Complete,TECH05
ORD001379,ACC001,Nightguard,89.94,35.92,2024-04-25,2024-05-02,Complete,TECH06
ORD001380,ACC011,Nightguard,108.44,35.82,2024-04-25,2024-05-04,Complete,TECH05
ORD001381,ACC001,Full Denture,755.74,311.08,2024-04-25,2024-05-02,Complete,TECH05
ORD001382,ACC006,Bridge 3-Unit,410.88,162.35,2024-04-25,2024-05-03,Complete,TECH06
ORD001383,ACC001,Partial Denture,396.8,163.36,2024-04-25,2024-04-30,Complete,TECH04
ORD001384,ACC006,Bridge 3-Unit,436.27,171.14,2024-04-25,2024-05-03,Complete,TECH04
ORD001385,ACC006,Full Denture,773.81,302.85,2024-04-25,2024-05-04,Complete,TECH05
ORD001386,ACC005,Veneer,120.27,43.05,2024-04-25,2024-05-05,Complete,TECH04
ORD001387,ACC002,Clear Aligner Set,499.24,201.28,2024-04-25,2024-05-02,Complete,TECH02
ORD001388,ACC005,Bridge 3-Unit,459.98,173.8,2024-04-25,2024-05-05,Complete,TECH05
ORD001389,ACC005,Clear Aligner Set,510.7,201.83,2024-04-25,2024-05-03,Complete,TECH05
ORD001390,ACC010,Crown PFM,158.05,60.03,2024-04-25,2024-05-04,Complete,TECH01
ORD001391,ACC008,Implant Crown,277.71,105.83,2024-04-26,2024-05-04,Complete,TECH01
ORD001392,ACC004,Crown Zirconia,180.49,53.79,2024-04-26,2024-05-08,Complete,TECH06
ORD001393,ACC003,Clear Aligner Set,582.01,178.07,2024-04-26,2024-05-02,Complete,TECH02
ORD001394,ACC009,Clear Aligner Set,543.24,182.56,2024-04-26,2024-05-04,Complete,TECH06
ORD001395,ACC003,Clear Aligner Set,531.76,205.06,2024-04-26,2024-04-30,Complete,TECH02
ORD001396,ACC013,Partial Denture,446.23,194.13,2024-04-26,2024-05-01,Complete,TECH06
ORD001397,ACC011,Implant Crown,266.92,92.55,2024-04-26,2024-05-05,Complete,TECH04
ORD001398,ACC001,Implant Abutment,206.11,68.76,2024-04-26,2024-04-30,Complete,TECH04
ORD001399,ACC005,Implant Abutment,209.37,75.99,2024-04-26,2024-05-06,Complete,TECH03
ORD001400,ACC006,Crown Zirconia,178.65,56.36,2024-04-26,2024-05-04,Complete,TECH01
ORD001401,ACC009,Partial Denture,377.01,173.87,2024-04-26,2024-05-03,Complete,TECH03
ORD001402,ACC010,Full Denture,705.04,280.9,2024-04-26,2024-05-04,Complete,TECH06
ORD001403,ACC009,Crown PFM,134.11,64.28,2024-04-26,2024-04-30,Complete,TECH02
ORD001404,ACC004,Crown PFM,166.45,59.86,2024-04-26,2024-05-01,Complete,TECH06
ORD001405,ACC003,Implant Abutment,180.05,68.55,2024-04-26,2024-05-01,Complete,TECH01
ORD001406,ACC003,Implant Abutment,210.89,74.24,2024-04-26,2024-04-30,Complete,TECH06
ORD001407,ACC001,Implant Crown,290.47,88.84,2024-04-26,2024-05-06,Complete,TECH01
ORD001408,ACC001,Full Denture,750.91,334.07,2024-04-26,2024-05-01,Complete,TECH04
ORD001409,ACC001,Partial Denture,364.32,187.41,2024-04-26,2024-05-04,Complete,TECH03
ORD001410,ACC001,Bridge 3-Unit,445.37,177.7,2024-04-26,2024-05-08,Complete,TECH01
ORD001411,ACC006,Bridge 3-Unit,424.21,179.29,2024-04-26,2024-05-01,Complete,TECH04
ORD001412,ACC006,Veneer,133.8,39.48,2024-04-26,2024-04-30,Complete,TECH05
ORD001413,ACC008,Full Denture,775.75,292.3,2024-04-26,2024-05-03,Complete,TECH06
ORD001414,ACC001,Nightguard,99.77,38.92,2024-04-29,2024-05-02,Complete,TECH06
ORD001415,ACC011,Implant Crown,293.39,96.23,2024-04-29,2024-05-06,Complete,TECH06
ORD001416,ACC001,Implant Crown,291.76,88.45,2024-04-29,2024-05-11,Complete,TECH01
ORD001417,ACC005,Crown PFM,166.27,66.14,2024-04-29,2024-05-11,Complete,TECH04
ORD001418,ACC003,Bridge 3-Unit,458.09,187.41,2024-04-29,2024-05-02,Complete,TECH05
ORD001419,ACC001,Implant Abutment,186.02,76.65,2024-04-29,2024-05-08,Complete,TECH05
ORD001420,ACC002,Nightguard,103.72,36.66,2024-04-29,2024-05-10,Complete,TECH05
ORD001421,ACC006,Implant Abutment,179.58,64.5,2024-04-29,2024-05-04,Complete,TECH05
ORD001422,ACC003,Clear Aligner Set,582.22,204.15,2024-04-29,2024-05-03,Complete,TECH03
ORD001423,ACC007,Implant Crown,260.63,87.93,2024-04-29,2024-05-09,Complete,TECH05
ORD001424,ACC006,Implant Abutment,207.97,72.84,2024-04-29,2024-05-02,Complete,TECH06
ORD001425,ACC001,Crown PFM,136.44,66.38,2024-04-29,2024-05-06,Complete,TECH02
ORD001426,ACC003,Implant Abutment,211.23,65.06,2024-04-29,2024-05-07,Complete,TECH04
ORD001427,ACC002,Crown Zirconia,159.35,62.35,2024-04-29,2024-05-09,Complete,TECH04
ORD001428,ACC005,Crown PFM,148.61,61.59,2024-04-29,2024-05-06,Complete,TECH01
ORD001429,ACC011,Crown Zirconia,157.92,56.94,2024-04-29,2024-05-02,Complete,TECH02
ORD001430,ACC001,Full Denture,677.11,282.11,2024-04-29,2024-05-02,Complete,TECH05
ORD001431,ACC009,Partial Denture,377.67,167.34,2024-04-29,2024-05-07,Complete,TECH03
ORD001432,ACC010,Clear Aligner Set,546.26,191.18,2024-04-29,2024-05-04,Complete,TECH02
ORD001433,ACC009,Crown PFM,165.09,55.41,2024-04-29,2024-05-06,Complete,TECH03
ORD001434,ACC003,Nightguard,96.35,36.24,2024-04-29,2024-05-06,Complete,TECH06
ORD001435,ACC006,Veneer,119.05,47.27,2024-04-29,2024-05-05,Complete,TECH06
ORD001436,ACC012,Implant Crown,267.23,104.51,2024-04-29,2024-05-10,Remake,TECH03
ORD001437,ACC006,Crown PFM,164.97,54.58,2024-04-29,2024-05-06,Complete,TECH01
ORD001438,ACC002,Implant Crown,286.41,105.08,2024-04-29,2024-05-04,Complete,TECH06
ORD001439,ACC002,Crown PFM,163.9,65.69,2024-04-29,2024-05-07,Complete,TECH04
ORD001440,ACC014,Crown Zirconia,172.46,56.9,2024-04-29,2024-05-08,Complete,TECH01
ORD001441,ACC006,Crown PFM,146.27,66.52,2024-04-29,2024-05-06,Complete,TECH03
ORD001442,ACC012,Partial Denture,424.7,184.87,2024-04-29,2024-05-06,Complete,TECH02
ORD001443,ACC001,Implant Crown,266.2,101.33,2024-04-29,2024-05-03,Complete,TECH02
ORD001444,ACC004,Full Denture,681.11,306.03,2024-04-29,2024-05-05,Complete,TECH04
ORD001445,ACC003,Implant Abutment,217.06,64.66,2024-04-30,2024-05-07,Complete,TECH06
ORD001446,ACC007,Crown PFM,138.29,65.18,2024-04-30,2024-05-06,Complete,TECH03
ORD001447,ACC003,Crown PFM,155.05,57.79,2024-04-30,2024-05-03,Complete,TECH04
ORD001448,ACC010,Nightguard,103.27,35.34,2024-04-30,2024-05-05,Complete,TECH01
ORD001449,ACC001,Implant Crown,265.81,102.38,2024-04-30,2024-05-04,Complete,TECH05
ORD001450,ACC006,Crown Zirconia,149.4,51.79,2024-04-30,2024-05-10,Complete,TECH02
ORD001451,ACC001,Full Denture,632.83,331.22,2024-04-30,2024-05-12,Remake,TECH04
ORD001452,ACC010,Partial Denture,404.49,172.18,2024-04-30,2024-05-08,Complete,TECH02
ORD001453,ACC012,Implant Abutment,189.14,76.08,2024-04-30,2024-05-12,Complete,TECH05
ORD001454,ACC002,Implant Abutment,199.82,76.07,2024-04-30,2024-05-04,Complete,TECH03
ORD001455,ACC003,Partial Denture,375.2,190.25,2024-04-30,2024-05-11,Complete,TECH01
ORD001456,ACC014,Full Denture,693.55,321.25,2024-04-30,2024-05-12,Complete,TECH05
ORD001457,ACC003,Implant Abutment,184.27,67.95,2024-04-30,2024-05-07,Complete,TECH01
ORD001458,ACC009,Veneer,123.88,45.47,2024-04-30,2024-05-05,Complete,TECH01
ORD001459,ACC002,Implant Crown,275.49,102.24,2024-04-30,2024-05-03,Complete,TECH02
ORD001460,ACC006,Partial Denture,390.54,188.61,2024-04-30,2024-05-05,Complete,TECH02
ORD001461,ACC006,Full Denture,767.38,274.55,2024-04-30,2024-05-12,Complete,TECH05
ORD001462,ACC001,Implant Crown,316.11,102.12,2024-04-30,2024-05-11,Complete,TECH03
ORD001463,ACC002,Crown PFM,133.77,57.44,2024-04-30,2024-05-11,Complete,TECH04
ORD001464,ACC001,Clear Aligner Set,522.7,176.69,2024-04-30,2024-05-08,Complete,TECH01
ORD001465,ACC001,Clear Aligner Set,591.9,177.12,2024-04-30,2024-05-11,Complete,TECH03
ORD001466,ACC013,Full Denture,731.77,313.85,2024-04-30,2024-05-08,Complete,TECH03
ORD001467,ACC003,Bridge 3-Unit,454.9,169.29,2024-04-30,2024-05-10,Complete,TECH06
ORD001468,ACC003,Nightguard,101.97,40.5,2024-05-01,2024-05-07,Complete,TECH06
ORD001469,ACC006,Bridge 3-Unit,417.73,179.69,2024-05-01,2024-05-06,Complete,TECH06
ORD001470,ACC001,Clear Aligner Set,548.85,210.38,2024-05-01,2024-05-04,Complete,TECH02
ORD001471,ACC006,Clear Aligner Set,525.37,193.66,2024-05-01,2024-05-06,Complete,TECH03
ORD001472,ACC008,Implant Crown,281.21,92.5,2024-05-01,2024-05-05,Complete,TECH06
ORD001473,ACC007,Full Denture,687.93,289.24,2024-05-01,2024-05-05,Complete,TECH03
ORD001474,ACC002,Crown Zirconia,178.22,51.6,2024-05-01,2024-05-10,Complete,TECH02
ORD001475,ACC011,Veneer,134.45,41.81,2024-05-01,2024-05-11,Complete,TECH05
ORD001476,ACC007,Implant Crown,268.09,87.68,2024-05-01,2024-05-08,Complete,TECH01
ORD001477,ACC003,Crown Zirconia,151.56,53.01,2024-05-01,2024-05-05,Complete,TECH05
ORD001478,ACC013,Crown Zirconia,162.44,62.47,2024-05-01,2024-05-04,Complete,TECH04
ORD001479,ACC013,Bridge 3-Unit,441.77,169.2,2024-05-01,2024-05-09,Complete,TECH02
ORD001480,ACC014,Partial Denture,424.35,184.39,2024-05-01,2024-05-08,Complete,TECH06
ORD001481,ACC002,Implant Crown,263.33,93.94,2024-05-01,2024-05-11,Complete,TECH02
ORD001482,ACC001,Crown PFM,146.0,58.21,2024-05-02,2024-05-14,Complete,TECH04
ORD001483,ACC002,Crown PFM,138.0,62.47,2024-05-02,2024-05-12,Complete,TECH01
ORD001484,ACC003,Partial Denture,402.01,190.62,2024-05-02,2024-05-13,Complete,TECH04
ORD001485,ACC002,Partial Denture,391.98,174.45,2024-05-02,2024-05-12,Complete,TECH03
ORD001486,ACC002,Implant Abutment,203.01,65.54,2024-05-02,2024-05-06,Complete,TECH01
ORD001487,ACC007,Nightguard,95.33,39.19,2024-05-02,2024-05-05,Complete,TECH04
ORD001488,ACC010,Partial Denture,450.86,183.13,2024-05-02,2024-05-14,Complete,TECH02
ORD001489,ACC004,Crown Zirconia,164.79,60.95,2024-05-02,2024-05-14,Complete,TECH05
ORD001490,ACC009,Clear Aligner Set,515.27,208.62,2024-05-02,2024-05-07,Complete,TECH02
ORD001491,ACC009,Bridge 3-Unit,382.48,156.74,2024-05-02,2024-05-08,Complete,TECH06
ORD001492,ACC001,Clear Aligner Set,530.46,207.12,2024-05-02,2024-05-06,Complete,TECH01
ORD001493,ACC003,Partial Denture,410.02,189.24,2024-05-03,2024-05-06,Complete,TECH06
ORD001494,ACC006,Nightguard,104.07,34.3,2024-05-03,2024-05-15,Complete,TECH05
ORD001495,ACC006,Crown Zirconia,186.65,57.57,2024-05-03,2024-05-10,Complete,TECH05
ORD001496,ACC011,Partial Denture,381.58,181.97,2024-05-03,2024-05-13,Complete,TECH01
ORD001497,ACC002,Partial Denture,369.71,180.31,2024-05-03,2024-05-06,Complete,TECH04
ORD001498,ACC011,Full Denture,729.39,275.86,2024-05-03,2024-05-10,Complete,TECH03
ORD001499,ACC001,Implant Abutment,190.66,75.5,2024-05-03,2024-05-07,Complete,TECH02
ORD001500,ACC001,Veneer,131.22,41.54,2024-05-03,2024-05-15,Complete,TECH06
ORD001501,ACC001,Veneer,114.34,45.97,2024-05-03,2024-05-14,Complete,TECH03
ORD001502,ACC010,Nightguard,104.3,33.94,2024-05-03,2024-05-12,Complete,TECH02
ORD001503,ACC009,Nightguard,106.38,33.66,2024-05-03,2024-05-09,Complete,TECH01
ORD001504,ACC002,Veneer,109.52,41.89,2024-05-03,2024-05-11,Complete,TECH04
ORD001505,ACC005,Crown Zirconia,176.6,53.85,2024-05-03,2024-05-13,Complete,TECH02
ORD001506,ACC013,Veneer,125.61,41.8,2024-05-03,2024-05-10,Complete,TECH06
ORD001507,ACC010,Crown Zirconia,160.26,55.52,2024-05-03,2024-05-15,Complete,TECH02
ORD001508,ACC010,Implant Crown,304.79,91.51,2024-05-03,2024-05-06,Complete,TECH06
ORD001509,ACC001,Bridge 3-Unit,445.97,175.04,2024-05-03,2024-05-10,Remake,TECH05
ORD001510,ACC009,Implant Abutment,210.25,73.57,2024-05-03,2024-05-12,Complete,TECH03
ORD001511,ACC004,Implant Crown,289.75,99.51,2024-05-03,2024-05-12,Complete,TECH05
ORD001512,ACC001,Nightguard,109.24,40.79,2024-05-03,2024-05-14,Complete,TECH06
ORD001513,ACC006,Implant Abutment,190.05,64.92,2024-05-06,2024-05-13,Complete,TECH06
ORD001514,ACC003,Implant Abutment,188.23,73.6,2024-05-06,2024-05-13,Complete,TECH02
ORD001515,ACC001,Implant Crown,320.6,102.03,2024-05-06,2024-05-18,Complete,TECH04
ORD001516,ACC007,Bridge 3-Unit,453.73,176.94,2024-05-06,2024-05-13,Complete,TECH04
ORD001517,ACC004,Crown PFM,151.63,66.89,2024-05-06,2024-05-14,Complete,TECH06
ORD001518,ACC008,Nightguard,100.66,37.06,2024-05-06,2024-05-14,Complete,TECH05
ORD001519,ACC003,Bridge 3-Unit,466.27,184.68,2024-05-06,2024-05-10,Complete,TECH04
ORD001520,ACC001,Implant Abutment,210.85,71.41,2024-05-06,2024-05-14,Complete,TECH06
ORD001521,ACC001,Full Denture,649.97,326.83,2024-05-06,2024-05-14,Complete,TECH03
ORD001522,ACC002,Implant Abutment,198.11,65.06,2024-05-06,2024-05-18,Complete,TECH05
ORD001523,ACC013,Crown Zirconia,167.98,53.3,2024-05-06,2024-05-15,Complete,TECH05
ORD001524,ACC003,Crown PFM,162.07,56.43,2024-05-06,2024-05-14,Complete,TECH04
ORD001525,ACC014,Veneer,112.3,46.31,2024-05-06,2024-05-10,Complete,TECH04
ORD001526,ACC003,Bridge 3-Unit,410.91,156.03,2024-05-06,2024-05-12,Complete,TECH02
ORD001527,ACC006,Bridge 3-Unit,429.41,180.72,2024-05-06,2024-05-18,Complete,TECH04
ORD001528,ACC006,Partial Denture,397.87,175.59,2024-05-06,2024-05-17,Remake,TECH02
ORD001529,ACC008,Crown PFM,162.84,63.94,2024-05-06,2024-05-09,Complete,TECH06
ORD001530,ACC001,Implant Crown,272.62,103.43,2024-05-06,2024-05-10,Complete,TECH04
ORD001531,ACC005,Implant Abutment,183.64,75.22,2024-05-06,2024-05-13,Complete,TECH04
ORD001532,ACC008,Clear Aligner Set,567.07,188.51,2024-05-06,2024-05-11,Complete,TECH03
ORD001533,ACC015,Veneer,118.78,40.38,2024-05-06,2024-05-15,Complete,TECH01
ORD001534,ACC002,Bridge 3-Unit,400.17,154.77,2024-05-06,2024-05-10,Complete,TECH03
ORD001535,ACC008,Crown PFM,144.1,62.5,2024-05-06,2024-05-18,Complete,TECH01
ORD001536,ACC006,Crown PFM,154.5,62.66,2024-05-06,2024-05-10,Remake,TECH04
ORD001537,ACC004,Crown Zirconia,171.08,56.54,2024-05-06,2024-05-09,Complete,TECH03
ORD001538,ACC004,Crown Zirconia,175.83,54.17,2024-05-06,2024-05-11,Complete,TECH04
ORD001539,ACC010,Crown Zirconia,169.6,58.21,2024-05-06,2024-05-10,Complete,TECH04
ORD001540,ACC002,Implant Crown,311.93,102.54,2024-05-07,2024-05-15,Complete,TECH06
ORD001541,ACC004,Bridge 3-Unit,382.14,171.37,2024-05-07,2024-05-17,Complete,TECH03
ORD001542,ACC002,Crown PFM,154.85,65.81,2024-05-07,2024-05-17,Complete,TECH02
ORD001543,ACC013,Nightguard,87.28,38.94,2024-05-07,2024-05-13,Complete,TECH04
ORD001544,ACC014,Implant Abutment,188.38,64.08,2024-05-07,2024-05-10,Complete,TECH03
ORD001545,ACC003,Full Denture,684.42,279.99,2024-05-07,2024-05-10,Complete,TECH01
ORD001546,ACC010,Bridge 3-Unit,412.51,185.31,2024-05-07,2024-05-14,Complete,TECH06
ORD001547,ACC001,Full Denture,643.09,297.65,2024-05-07,2024-05-14,Complete,TECH04
ORD001548,ACC007,Veneer,132.0,44.43,2024-05-07,2024-05-11,Complete,TECH02
ORD001549,ACC007,Crown PFM,166.08,65.03,2024-05-07,2024-05-19,Complete,TECH04
